experiment_resnet18_lr1e-05_outfeatures128_threshold0.4
Train: [0/49632 (0%)]	Loss: 0.339465
Train: [28032/49632 (56%)]	Loss: 0.000046
Train: [28064/49632 (57%)]	Loss: 0.000014
Train: [28096/49632 (57%)]	Loss: 0.000036
Train: [28128/49632 (57%)]	Loss: 0.000052
Train: [28160/49632 (57%)]	Loss: 0.000084
Train: [28192/49632 (57%)]	Loss: 0.000019
Train: [28224/49632 (57%)]	Loss: 0.000005
Train: [28256/49632 (57%)]	Loss: 0.000014
Train: [28288/49632 (57%)]	Loss: 0.000054
Train: [28320/49632 (57%)]	Loss: 0.000032
Train: [28352/49632 (57%)]	Loss: 0.000005
Train: [28384/49632 (57%)]	Loss: 0.000008
Train: [28416/49632 (57%)]	Loss: 0.000016
Train: [28448/49632 (57%)]	Loss: 0.000030
Train: [28480/49632 (57%)]	Loss: 0.000016
Train: [28512/49632 (57%)]	Loss: 0.000008
Train: [28544/49632 (58%)]	Loss: 0.000018
Train: [28576/49632 (58%)]	Loss: 0.000040
Train: [28608/49632 (58%)]	Loss: 0.000017
Train: [28640/49632 (58%)]	Loss: 0.000013
Train: [28672/49632 (58%)]	Loss: 0.000015
Train: [28704/49632 (58%)]	Loss: 0.000021
Train: [28736/49632 (58%)]	Loss: 0.000011
Train: [28768/49632 (58%)]	Loss: 0.000018
Train: [28800/49632 (58%)]	Loss: 0.000007
Train: [28832/49632 (58%)]	Loss: 0.000013
Train: [28864/49632 (58%)]	Loss: 0.000004
Train: [28896/49632 (58%)]	Loss: 0.000005
Train: [28928/49632 (58%)]	Loss: 0.000013
Train: [28960/49632 (58%)]	Loss: 0.000013
Train: [28992/49632 (58%)]	Loss: 0.000011
Train: [29024/49632 (58%)]	Loss: 0.000003
Train: [29056/49632 (59%)]	Loss: 0.000009
Train: [29088/49632 (59%)]	Loss: 0.000005
Train: [29120/49632 (59%)]	Loss: 0.000004
Train: [29152/49632 (59%)]	Loss: 0.000008
Train: [29184/49632 (59%)]	Loss: 0.000011
Train: [29216/49632 (59%)]	Loss: 0.000011
Train: [29248/49632 (59%)]	Loss: 0.000007
Train: [29280/49632 (59%)]	Loss: 0.000036
Train: [29312/49632 (59%)]	Loss: 0.000007
Train: [29344/49632 (59%)]	Loss: 0.000006
Train: [29376/49632 (59%)]	Loss: 0.000011
Train: [29408/49632 (59%)]	Loss: 0.000019
Train: [29440/49632 (59%)]	Loss: 0.000007
Train: [29472/49632 (59%)]	Loss: 0.000023
Train: [29504/49632 (59%)]	Loss: 0.000003
Train: [29536/49632 (60%)]	Loss: 0.000006
Train: [29568/49632 (60%)]	Loss: 0.000016
Train: [29600/49632 (60%)]	Loss: 0.000007
Train: [29632/49632 (60%)]	Loss: 0.000004
Train: [29664/49632 (60%)]	Loss: 0.000010
Train: [29696/49632 (60%)]	Loss: 0.000029
Train: [29728/49632 (60%)]	Loss: 0.000004
Train: [29760/49632 (60%)]	Loss: 0.000008
Train: [29792/49632 (60%)]	Loss: 0.000012
Train: [29824/49632 (60%)]	Loss: 0.000009
Train: [29856/49632 (60%)]	Loss: 0.000003
Train: [29888/49632 (60%)]	Loss: 0.000002
Train: [29920/49632 (60%)]	Loss: 0.000002
Train: [29952/49632 (60%)]	Loss: 0.000004
Train: [29984/49632 (60%)]	Loss: 0.000008
Train: [30016/49632 (60%)]	Loss: 0.000004
Train: [30048/49632 (61%)]	Loss: 0.000005
Train: [30080/49632 (61%)]	Loss: 0.000004
Train: [30112/49632 (61%)]	Loss: 0.000003
Train: [30144/49632 (61%)]	Loss: 0.000006
Train: [30176/49632 (61%)]	Loss: 0.000007
Train: [30208/49632 (61%)]	Loss: 0.000005
Train: [30240/49632 (61%)]	Loss: 0.000006
Train: [30272/49632 (61%)]	Loss: 0.000018
Train: [30304/49632 (61%)]	Loss: 0.000016
Train: [30336/49632 (61%)]	Loss: 0.000005
Train: [30368/49632 (61%)]	Loss: 0.000002
Train: [30400/49632 (61%)]	Loss: 0.000011
Train: [30432/49632 (61%)]	Loss: 0.000008
Train: [30464/49632 (61%)]	Loss: 0.000035
Train: [30496/49632 (61%)]	Loss: 0.000003
Train: [30528/49632 (62%)]	Loss: 0.000004
Train: [30560/49632 (62%)]	Loss: 0.000009
Train: [30592/49632 (62%)]	Loss: 0.000004
Train: [30624/49632 (62%)]	Loss: 0.000005
Train: [30656/49632 (62%)]	Loss: 0.000003
Train: [30688/49632 (62%)]	Loss: 0.000006
Train: [30720/49632 (62%)]	Loss: 0.000003
Train: [30752/49632 (62%)]	Loss: 0.000003
Train: [30784/49632 (62%)]	Loss: 0.000002
Train: [30816/49632 (62%)]	Loss: 0.000004
Train: [30848/49632 (62%)]	Loss: 0.000002
Train: [30880/49632 (62%)]	Loss: 0.000005
Train: [30912/49632 (62%)]	Loss: 0.000010
Train: [30944/49632 (62%)]	Loss: 0.000002
Train: [30976/49632 (62%)]	Loss: 0.000005
Train: [31008/49632 (62%)]	Loss: 0.000007
Train: [31040/49632 (63%)]	Loss: 0.000004
Train: [31072/49632 (63%)]	Loss: 0.000016
Train: [31104/49632 (63%)]	Loss: 0.000024
Train: [31136/49632 (63%)]	Loss: 0.002108
Train: [31168/49632 (63%)]	Loss: 0.004625
Train: [31200/49632 (63%)]	Loss: 0.000088
Train: [31232/49632 (63%)]	Loss: 0.118437
Train: [31264/49632 (63%)]	Loss: 0.005194
Train: [31296/49632 (63%)]	Loss: 0.007376
Train: [31328/49632 (63%)]	Loss: 0.004481
Train: [31360/49632 (63%)]	Loss: 0.003316
Train: [31392/49632 (63%)]	Loss: 0.005955
Train: [31424/49632 (63%)]	Loss: 0.002429
Train: [31456/49632 (63%)]	Loss: 0.004041
Train: [31488/49632 (63%)]	Loss: 0.006068
Train: [31520/49632 (64%)]	Loss: 0.000468
Train: [31552/49632 (64%)]	Loss: 0.000990
Train: [31584/49632 (64%)]	Loss: 0.001744
Train: [31616/49632 (64%)]	Loss: 0.000827
Train: [31648/49632 (64%)]	Loss: 0.001473
Train: [31680/49632 (64%)]	Loss: 0.000597
Train: [31712/49632 (64%)]	Loss: 0.002515
Train: [31744/49632 (64%)]	Loss: 0.001265
Train: [31776/49632 (64%)]	Loss: 0.001063
Train: [31808/49632 (64%)]	Loss: 0.000433
Train: [31840/49632 (64%)]	Loss: 0.004158
Train: [31872/49632 (64%)]	Loss: 0.000111
Train: [31904/49632 (64%)]	Loss: 0.000375
Train: [31936/49632 (64%)]	Loss: 0.000302
Train: [31968/49632 (64%)]	Loss: 0.003882
Train: [32000/49632 (64%)]	Loss: 0.002981
Train: [32032/49632 (65%)]	Loss: 0.003499
Train: [32064/49632 (65%)]	Loss: 0.001593
Train: [32096/49632 (65%)]	Loss: 0.000563
Train: [32128/49632 (65%)]	Loss: 0.001685
Train: [32160/49632 (65%)]	Loss: 0.003590
Train: [32192/49632 (65%)]	Loss: 0.000668
Train: [32224/49632 (65%)]	Loss: 0.000338
Train: [32256/49632 (65%)]	Loss: 0.000684
Train: [32288/49632 (65%)]	Loss: 0.001074
Train: [32320/49632 (65%)]	Loss: 0.000429
Train: [32352/49632 (65%)]	Loss: 0.000267
Train: [32384/49632 (65%)]	Loss: 0.000819
Train: [32416/49632 (65%)]	Loss: 0.000669
Train: [32448/49632 (65%)]	Loss: 0.000097
Train: [32480/49632 (65%)]	Loss: 0.000251
Train: [32512/49632 (66%)]	Loss: 0.000388
Train: [32544/49632 (66%)]	Loss: 0.000237
Train: [32576/49632 (66%)]	Loss: 0.000090
Train: [32608/49632 (66%)]	Loss: 0.001447
Train: [32640/49632 (66%)]	Loss: 0.000077
Train: [32672/49632 (66%)]	Loss: 0.000348
Train: [32704/49632 (66%)]	Loss: 0.000060
Train: [32736/49632 (66%)]	Loss: 0.000138
Train: [32768/49632 (66%)]	Loss: 0.001060
Train: [32800/49632 (66%)]	Loss: 0.000539
Train: [32832/49632 (66%)]	Loss: 0.000503
Train: [32864/49632 (66%)]	Loss: 0.000805
Train: [32896/49632 (66%)]	Loss: 0.000051
Train: [32928/49632 (66%)]	Loss: 0.000298
Train: [32960/49632 (66%)]	Loss: 0.000538
Train: [32992/49632 (66%)]	Loss: 0.000610
Train: [33024/49632 (67%)]	Loss: 0.000315
Train: [33056/49632 (67%)]	Loss: 0.000191
Train: [33088/49632 (67%)]	Loss: 0.000550
Train: [33120/49632 (67%)]	Loss: 0.000264
Train: [33152/49632 (67%)]	Loss: 0.000526
Train: [33184/49632 (67%)]	Loss: 0.000191
Train: [33216/49632 (67%)]	Loss: 0.000089
Train: [33248/49632 (67%)]	Loss: 0.000263
Train: [33280/49632 (67%)]	Loss: 0.000289
Train: [33312/49632 (67%)]	Loss: 0.000234
Train: [33344/49632 (67%)]	Loss: 0.000132
Train: [33376/49632 (67%)]	Loss: 0.000163
Train: [33408/49632 (67%)]	Loss: 0.000325
Train: [33440/49632 (67%)]	Loss: 0.000185
Train: [33472/49632 (67%)]	Loss: 0.000080
Train: [33504/49632 (68%)]	Loss: 0.000077
Train: [33536/49632 (68%)]	Loss: 0.000107
Train: [33568/49632 (68%)]	Loss: 0.000095
Train: [33600/49632 (68%)]	Loss: 0.000074
Train: [33632/49632 (68%)]	Loss: 0.000060
Train: [33664/49632 (68%)]	Loss: 0.000044
Train: [33696/49632 (68%)]	Loss: 0.000060
Train: [33728/49632 (68%)]	Loss: 0.000191
Train: [33760/49632 (68%)]	Loss: 0.000065
Train: [33792/49632 (68%)]	Loss: 0.000046
Train: [33824/49632 (68%)]	Loss: 0.000320
Train: [33856/49632 (68%)]	Loss: 0.000047
Train: [33888/49632 (68%)]	Loss: 0.000045
Train: [33920/49632 (68%)]	Loss: 0.000063
Train: [33952/49632 (68%)]	Loss: 0.000182
Train: [33984/49632 (68%)]	Loss: 0.000055
Train: [34016/49632 (69%)]	Loss: 0.000148
Train: [34048/49632 (69%)]	Loss: 0.000045
Train: [34080/49632 (69%)]	Loss: 0.000035
Train: [34112/49632 (69%)]	Loss: 0.000040
Train: [34144/49632 (69%)]	Loss: 0.000101
Train: [34176/49632 (69%)]	Loss: 0.000040
Train: [34208/49632 (69%)]	Loss: 0.000049
Train: [34240/49632 (69%)]	Loss: 0.000055
Train: [34272/49632 (69%)]	Loss: 0.000054
Train: [34304/49632 (69%)]	Loss: 0.000097
Train: [34336/49632 (69%)]	Loss: 0.000038
Train: [34368/49632 (69%)]	Loss: 0.000045
Train: [34400/49632 (69%)]	Loss: 0.000043
Train: [34432/49632 (69%)]	Loss: 0.000055
Train: [34464/49632 (69%)]	Loss: 0.000042
Train: [34496/49632 (70%)]	Loss: 0.000077
Train: [34528/49632 (70%)]	Loss: 0.000041
Train: [34560/49632 (70%)]	Loss: 0.000037
Train: [34592/49632 (70%)]	Loss: 0.000045
Train: [34624/49632 (70%)]	Loss: 0.000059
Train: [34656/49632 (70%)]	Loss: 0.000280
Train: [34688/49632 (70%)]	Loss: 0.000048
Train: [34720/49632 (70%)]	Loss: 0.000030
Train: [34752/49632 (70%)]	Loss: 0.000069
Train: [34784/49632 (70%)]	Loss: 0.000070
Train: [34816/49632 (70%)]	Loss: 0.000059
Train: [34848/49632 (70%)]	Loss: 0.000026
Train: [34880/49632 (70%)]	Loss: 0.000058
Train: [34912/49632 (70%)]	Loss: 0.000063
Train: [34944/49632 (70%)]	Loss: 0.000041
Train: [34976/49632 (70%)]	Loss: 0.000058
Train: [35008/49632 (71%)]	Loss: 0.000076
Train: [35040/49632 (71%)]	Loss: 0.000049
Train: [35072/49632 (71%)]	Loss: 0.000051
Train: [35104/49632 (71%)]	Loss: 0.000032
Train: [35136/49632 (71%)]	Loss: 0.000036
Train: [35168/49632 (71%)]	Loss: 0.000027
Train: [35200/49632 (71%)]	Loss: 0.000025
Train: [35232/49632 (71%)]	Loss: 0.000053
Train: [35264/49632 (71%)]	Loss: 0.000043
Train: [35296/49632 (71%)]	Loss: 0.000019
Train: [35328/49632 (71%)]	Loss: 0.000045
Train: [35360/49632 (71%)]	Loss: 0.000037
Train: [35392/49632 (71%)]	Loss: 0.000047
Train: [35424/49632 (71%)]	Loss: 0.000027
Train: [35456/49632 (71%)]	Loss: 0.000035
Train: [35488/49632 (72%)]	Loss: 0.000020
Train: [35520/49632 (72%)]	Loss: 0.000060
Train: [35552/49632 (72%)]	Loss: 0.000033
Train: [35584/49632 (72%)]	Loss: 0.000031
Train: [35616/49632 (72%)]	Loss: 0.000105
Train: [35648/49632 (72%)]	Loss: 0.000047
Train: [35680/49632 (72%)]	Loss: 0.000036
Train: [35712/49632 (72%)]	Loss: 0.000036
Train: [35744/49632 (72%)]	Loss: 0.000081
Train: [35776/49632 (72%)]	Loss: 0.000084
Train: [35808/49632 (72%)]	Loss: 0.000048
Train: [35840/49632 (72%)]	Loss: 0.000363
Train: [35872/49632 (72%)]	Loss: 0.000075
Train: [35904/49632 (72%)]	Loss: 0.000066
Train: [35936/49632 (72%)]	Loss: 0.000064
Train: [35968/49632 (72%)]	Loss: 0.000019
Train: [36000/49632 (73%)]	Loss: 0.000092
Train: [36032/49632 (73%)]	Loss: 0.000110
Train: [36064/49632 (73%)]	Loss: 0.000085
Train: [36096/49632 (73%)]	Loss: 0.000036
Train: [36128/49632 (73%)]	Loss: 0.000082
Train: [36160/49632 (73%)]	Loss: 0.000087
Train: [36192/49632 (73%)]	Loss: 0.000040
Train: [36224/49632 (73%)]	Loss: 0.000204
Train: [36256/49632 (73%)]	Loss: 0.000083
Train: [36288/49632 (73%)]	Loss: 0.000076
Train: [36320/49632 (73%)]	Loss: 0.000085
Train: [36352/49632 (73%)]	Loss: 0.000050
Train: [36384/49632 (73%)]	Loss: 0.000193
Train: [36416/49632 (73%)]	Loss: 0.000064
Train: [36448/49632 (73%)]	Loss: 0.000018
Train: [36480/49632 (74%)]	Loss: 0.000038
Train: [36512/49632 (74%)]	Loss: 0.000071
Train: [36544/49632 (74%)]	Loss: 0.000056
Train: [36576/49632 (74%)]	Loss: 0.000031
Train: [36608/49632 (74%)]	Loss: 0.000027
Train: [36640/49632 (74%)]	Loss: 0.000096
Train: [36672/49632 (74%)]	Loss: 0.000046
Train: [36704/49632 (74%)]	Loss: 0.000059
Train: [36736/49632 (74%)]	Loss: 0.000018
Train: [36768/49632 (74%)]	Loss: 0.008185
Train: [36800/49632 (74%)]	Loss: 0.000077
Train: [36832/49632 (74%)]	Loss: 0.000256
Train: [36864/49632 (74%)]	Loss: 0.000430
Train: [36896/49632 (74%)]	Loss: 0.000654
Train: [36928/49632 (74%)]	Loss: 0.000279
Train: [36960/49632 (74%)]	Loss: 0.000160
Train: [36992/49632 (75%)]	Loss: 0.003321
Train: [37024/49632 (75%)]	Loss: 0.000857
Train: [37056/49632 (75%)]	Loss: 0.001245
Train: [37088/49632 (75%)]	Loss: 0.000492
Train: [37120/49632 (75%)]	Loss: 0.000245
Train: [37152/49632 (75%)]	Loss: 0.000330
Train: [37184/49632 (75%)]	Loss: 0.000274
Train: [37216/49632 (75%)]	Loss: 0.000463
Train: [37248/49632 (75%)]	Loss: 0.000340
Train: [37280/49632 (75%)]	Loss: 0.000284
Train: [37312/49632 (75%)]	Loss: 0.000229
Train: [37344/49632 (75%)]	Loss: 0.000245
Train: [37376/49632 (75%)]	Loss: 0.000123
Train: [37408/49632 (75%)]	Loss: 0.000098
Train: [37440/49632 (75%)]	Loss: 0.000253
Train: [37472/49632 (75%)]	Loss: 0.000035
Train: [37504/49632 (76%)]	Loss: 0.000227
Train: [37536/49632 (76%)]	Loss: 0.000035
Train: [37568/49632 (76%)]	Loss: 0.000130
Train: [37600/49632 (76%)]	Loss: 0.000213
Train: [37632/49632 (76%)]	Loss: 0.226289
Train: [37664/49632 (76%)]	Loss: 0.013396
Train: [37696/49632 (76%)]	Loss: 0.026968
Train: [37728/49632 (76%)]	Loss: 0.041288
Train: [37760/49632 (76%)]	Loss: 0.030140
Train: [37792/49632 (76%)]	Loss: 0.001096
Train: [37824/49632 (76%)]	Loss: 0.004519
Train: [37856/49632 (76%)]	Loss: 0.013752
Train: [37888/49632 (76%)]	Loss: 0.029351
Train: [37920/49632 (76%)]	Loss: 0.025722
Train: [37952/49632 (76%)]	Loss: 0.010795
Train: [37984/49632 (77%)]	Loss: 0.003147
Train: [38016/49632 (77%)]	Loss: 0.000566
Train: [38048/49632 (77%)]	Loss: 0.001364
Train: [38080/49632 (77%)]	Loss: 0.003521
Train: [38112/49632 (77%)]	Loss: 0.003931
Train: [38144/49632 (77%)]	Loss: 0.006478
Train: [38176/49632 (77%)]	Loss: 0.002423
Train: [38208/49632 (77%)]	Loss: 0.001637
Train: [38240/49632 (77%)]	Loss: 0.000299
Train: [38272/49632 (77%)]	Loss: 0.000409
Train: [38304/49632 (77%)]	Loss: 0.001276
Train: [38336/49632 (77%)]	Loss: 0.002122
Train: [38368/49632 (77%)]	Loss: 0.002104
Train: [38400/49632 (77%)]	Loss: 0.002378
Train: [38432/49632 (77%)]	Loss: 0.000927
Train: [38464/49632 (77%)]	Loss: 0.000257
Train: [38496/49632 (78%)]	Loss: 0.000107
Train: [38528/49632 (78%)]	Loss: 0.000364
Train: [38560/49632 (78%)]	Loss: 0.004875
Train: [38592/49632 (78%)]	Loss: 0.001382
Train: [38624/49632 (78%)]	Loss: 0.001633
Train: [38656/49632 (78%)]	Loss: 0.001625
Train: [38688/49632 (78%)]	Loss: 0.000712
Train: [38720/49632 (78%)]	Loss: 0.000549
Train: [38752/49632 (78%)]	Loss: 0.000311
Train: [38784/49632 (78%)]	Loss: 0.031779
Train: [38816/49632 (78%)]	Loss: 0.006363
Train: [38848/49632 (78%)]	Loss: 0.001706
Train: [38880/49632 (78%)]	Loss: 0.001211
Train: [38912/49632 (78%)]	Loss: 0.003153
Train: [38944/49632 (78%)]	Loss: 0.001367
Train: [38976/49632 (79%)]	Loss: 0.021619
Train: [39008/49632 (79%)]	Loss: 0.000453
Train: [39040/49632 (79%)]	Loss: 0.000199
Train: [39072/49632 (79%)]	Loss: 0.000191
Train: [39104/49632 (79%)]	Loss: 0.000504
Train: [39136/49632 (79%)]	Loss: 0.000614
Train: [39168/49632 (79%)]	Loss: 0.000611
Train: [39200/49632 (79%)]	Loss: 0.000648
Train: [39232/49632 (79%)]	Loss: 0.000290
Train: [39264/49632 (79%)]	Loss: 0.000216
Train: [39296/49632 (79%)]	Loss: 0.000314
Train: [39328/49632 (79%)]	Loss: 0.000792
Train: [39360/49632 (79%)]	Loss: 0.000263
Train: [39392/49632 (79%)]	Loss: 0.001517
Train: [39424/49632 (79%)]	Loss: 0.000379
Train: [39456/49632 (79%)]	Loss: 0.000497
Train: [39488/49632 (80%)]	Loss: 0.000599
Train: [39520/49632 (80%)]	Loss: 0.000160
Train: [39552/49632 (80%)]	Loss: 0.000322
Train: [39584/49632 (80%)]	Loss: 0.000387
Train: [39616/49632 (80%)]	Loss: 0.000211
Train: [39648/49632 (80%)]	Loss: 0.000079
Train: [39680/49632 (80%)]	Loss: 0.000161
Train: [39712/49632 (80%)]	Loss: 0.000119
Train: [39744/49632 (80%)]	Loss: 0.000091
Train: [39776/49632 (80%)]	Loss: 0.000113
Train: [39808/49632 (80%)]	Loss: 0.000079
Train: [39840/49632 (80%)]	Loss: 0.000145
Train: [39872/49632 (80%)]	Loss: 0.000118
Train: [39904/49632 (80%)]	Loss: 0.000096
Train: [39936/49632 (80%)]	Loss: 0.000116
Train: [39968/49632 (81%)]	Loss: 0.000125
Train: [40000/49632 (81%)]	Loss: 0.000068
Train: [40032/49632 (81%)]	Loss: 0.000522
Train: [40064/49632 (81%)]	Loss: 0.000098
Train: [40096/49632 (81%)]	Loss: 0.000070
Train: [40128/49632 (81%)]	Loss: 0.000094
Train: [40160/49632 (81%)]	Loss: 0.000105
Train: [40192/49632 (81%)]	Loss: 0.000084
Train: [40224/49632 (81%)]	Loss: 0.000140
Train: [40256/49632 (81%)]	Loss: 0.000060
Train: [40288/49632 (81%)]	Loss: 0.000087
Train: [40320/49632 (81%)]	Loss: 0.000072
Train: [40352/49632 (81%)]	Loss: 0.000123
Train: [40384/49632 (81%)]	Loss: 0.000116
Train: [40416/49632 (81%)]	Loss: 0.000060
Train: [40448/49632 (81%)]	Loss: 0.000068
Train: [40480/49632 (82%)]	Loss: 0.000072
Train: [40512/49632 (82%)]	Loss: 0.000065
Train: [40544/49632 (82%)]	Loss: 0.000097
Train: [40576/49632 (82%)]	Loss: 0.000075
Train: [40608/49632 (82%)]	Loss: 0.000090
Train: [40640/49632 (82%)]	Loss: 0.000071
Train: [40672/49632 (82%)]	Loss: 0.000070
Train: [40704/49632 (82%)]	Loss: 0.001251
Train: [40736/49632 (82%)]	Loss: 0.000061
Train: [40768/49632 (82%)]	Loss: 0.000058
Train: [40800/49632 (82%)]	Loss: 0.000049
Train: [40832/49632 (82%)]	Loss: 0.000077
Train: [40864/49632 (82%)]	Loss: 0.000070
Train: [40896/49632 (82%)]	Loss: 0.000066
Train: [40928/49632 (82%)]	Loss: 0.002348
Train: [40960/49632 (83%)]	Loss: 0.000067
Train: [40992/49632 (83%)]	Loss: 0.000084
Train: [41024/49632 (83%)]	Loss: 0.028428
Train: [41056/49632 (83%)]	Loss: 0.000068
Train: [41088/49632 (83%)]	Loss: 0.000058
Train: [41120/49632 (83%)]	Loss: 0.001183
Train: [41152/49632 (83%)]	Loss: 0.000184
Train: [41184/49632 (83%)]	Loss: 0.000128
Train: [41216/49632 (83%)]	Loss: 0.000122
Train: [41248/49632 (83%)]	Loss: 0.000141
Train: [41280/49632 (83%)]	Loss: 0.000094
Train: [41312/49632 (83%)]	Loss: 0.000106
Train: [41344/49632 (83%)]	Loss: 0.000099
Train: [41376/49632 (83%)]	Loss: 0.000077
Train: [41408/49632 (83%)]	Loss: 0.000104
Train: [41440/49632 (83%)]	Loss: 0.000130
Train: [41472/49632 (84%)]	Loss: 0.000082
Train: [41504/49632 (84%)]	Loss: 0.000129
Train: [41536/49632 (84%)]	Loss: 0.000064
Train: [41568/49632 (84%)]	Loss: 0.000050
Train: [41600/49632 (84%)]	Loss: 0.011301
Train: [41632/49632 (84%)]	Loss: 0.000048
Train: [41664/49632 (84%)]	Loss: 0.000423
Train: [41696/49632 (84%)]	Loss: 0.000165
Train: [41728/49632 (84%)]	Loss: 0.000137
Train: [41760/49632 (84%)]	Loss: 0.000177
Train: [41792/49632 (84%)]	Loss: 0.106042
Train: [41824/49632 (84%)]	Loss: 0.040862
Train: [41856/49632 (84%)]	Loss: 0.000462
Train: [41888/49632 (84%)]	Loss: 0.000556
Train: [41920/49632 (84%)]	Loss: 0.000877
Train: [41952/49632 (85%)]	Loss: 0.002415
Train: [41984/49632 (85%)]	Loss: 0.001159
Train: [42016/49632 (85%)]	Loss: 0.000227
Train: [42048/49632 (85%)]	Loss: 0.000796
Train: [42080/49632 (85%)]	Loss: 0.000458
Train: [42112/49632 (85%)]	Loss: 0.000213
Train: [42144/49632 (85%)]	Loss: 0.000666
Train: [42176/49632 (85%)]	Loss: 0.009578
Train: [42208/49632 (85%)]	Loss: 0.001137
Train: [42240/49632 (85%)]	Loss: 0.006437
Train: [42272/49632 (85%)]	Loss: 0.001059
Train: [42304/49632 (85%)]	Loss: 0.002279
Train: [42336/49632 (85%)]	Loss: 0.024655
Train: [42368/49632 (85%)]	Loss: 0.002109
Train: [42400/49632 (85%)]	Loss: 0.005345
Train: [42432/49632 (85%)]	Loss: 0.002913
Train: [42464/49632 (86%)]	Loss: 0.000936
Train: [42496/49632 (86%)]	Loss: 0.000292
Train: [42528/49632 (86%)]	Loss: 0.000709
Train: [42560/49632 (86%)]	Loss: 0.000448
Train: [42592/49632 (86%)]	Loss: 0.000922
Train: [42624/49632 (86%)]	Loss: 0.000921
Train: [42656/49632 (86%)]	Loss: 0.001115
Train: [42688/49632 (86%)]	Loss: 0.000473
Train: [42720/49632 (86%)]	Loss: 0.000201
Train: [42752/49632 (86%)]	Loss: 0.000138
Train: [42784/49632 (86%)]	Loss: 0.000150
Train: [42816/49632 (86%)]	Loss: 0.004843
Train: [42848/49632 (86%)]	Loss: 0.000665
Train: [42880/49632 (86%)]	Loss: 0.001044
Train: [42912/49632 (86%)]	Loss: 0.000715
Train: [42944/49632 (87%)]	Loss: 0.000896
Train: [42976/49632 (87%)]	Loss: 0.000278
Train: [43008/49632 (87%)]	Loss: 0.000352
Train: [43040/49632 (87%)]	Loss: 0.000443
Train: [43072/49632 (87%)]	Loss: 0.000678
Train: [43104/49632 (87%)]	Loss: 0.000347
Train: [43136/49632 (87%)]	Loss: 0.000356
Train: [43168/49632 (87%)]	Loss: 0.000202
Train: [43200/49632 (87%)]	Loss: 0.000106
Train: [43232/49632 (87%)]	Loss: 0.000142
Train: [43264/49632 (87%)]	Loss: 0.000101
Train: [43296/49632 (87%)]	Loss: 0.000325
Train: [43328/49632 (87%)]	Loss: 0.000333
Train: [43360/49632 (87%)]	Loss: 0.000187
Train: [43392/49632 (87%)]	Loss: 0.000169
Train: [43424/49632 (87%)]	Loss: 0.000123
Train: [43456/49632 (88%)]	Loss: 0.000105
Train: [43488/49632 (88%)]	Loss: 0.012253
Train: [43520/49632 (88%)]	Loss: 0.000179
Train: [43552/49632 (88%)]	Loss: 0.000265
Train: [43584/49632 (88%)]	Loss: 0.000457
Train: [43616/49632 (88%)]	Loss: 0.000142
Train: [43648/49632 (88%)]	Loss: 0.000192
Train: [43680/49632 (88%)]	Loss: 0.000193
Train: [43712/49632 (88%)]	Loss: 0.000240
Train: [43744/49632 (88%)]	Loss: 0.000643
Train: [43776/49632 (88%)]	Loss: 0.000372
Train: [43808/49632 (88%)]	Loss: 0.000430
Train: [43840/49632 (88%)]	Loss: 0.002746
Train: [43872/49632 (88%)]	Loss: 0.000256
Train: [43904/49632 (88%)]	Loss: 0.000242
Train: [43936/49632 (89%)]	Loss: 0.000090
Train: [43968/49632 (89%)]	Loss: 0.035845
Train: [44000/49632 (89%)]	Loss: 0.000219
Train: [44032/49632 (89%)]	Loss: 0.000104
Train: [44064/49632 (89%)]	Loss: 0.000788
Train: [44096/49632 (89%)]	Loss: 0.027179
Train: [44128/49632 (89%)]	Loss: 0.001287
Train: [44160/49632 (89%)]	Loss: 0.000630
Train: [44192/49632 (89%)]	Loss: 0.000298
Train: [44224/49632 (89%)]	Loss: 0.000456
Train: [44256/49632 (89%)]	Loss: 0.000172
Train: [44288/49632 (89%)]	Loss: 0.000337
Train: [44320/49632 (89%)]	Loss: 0.007055
Train: [44352/49632 (89%)]	Loss: 0.000229
Train: [44384/49632 (89%)]	Loss: 0.000601
Train: [44416/49632 (89%)]	Loss: 0.001064
Train: [44448/49632 (90%)]	Loss: 0.000095
Train: [44480/49632 (90%)]	Loss: 0.000200
Train: [44512/49632 (90%)]	Loss: 0.000210
Train: [44544/49632 (90%)]	Loss: 0.001567
Train: [44576/49632 (90%)]	Loss: 0.000345
Train: [44608/49632 (90%)]	Loss: 0.000616
Train: [44640/49632 (90%)]	Loss: 0.000062
Train: [44672/49632 (90%)]	Loss: 0.000196
Train: [44704/49632 (90%)]	Loss: 0.000104
Train: [44736/49632 (90%)]	Loss: 0.000110
Train: [44768/49632 (90%)]	Loss: 0.000048
Train: [44800/49632 (90%)]	Loss: 0.000070
Train: [44832/49632 (90%)]	Loss: 0.000362
Train: [44864/49632 (90%)]	Loss: 0.000142
Train: [44896/49632 (90%)]	Loss: 0.000479
Train: [44928/49632 (91%)]	Loss: 0.000085
Train: [44960/49632 (91%)]	Loss: 0.000102
Train: [44992/49632 (91%)]	Loss: 0.000023
Train: [45024/49632 (91%)]	Loss: 0.000162
Train: [45056/49632 (91%)]	Loss: 0.000092
Train: [45088/49632 (91%)]	Loss: 0.000028
Train: [45120/49632 (91%)]	Loss: 0.000015
Train: [45152/49632 (91%)]	Loss: 0.000053
